feature_counts@TOEIC_Script	Corrected_TTR,feature_counts@TOEIC_Script	Root_TTR,feature_counts@TOEIC_Script	aoa_freq,feature_counts@TOEIC_Script	aoa_score,feature_counts@TOEIC_Script	concrete_5,feature_counts@TOEIC_Script	concrete_6,feature_counts@TOEIC_Script	concrete_freq,feature_counts@TOEIC_Script	concrete_score,feature_counts@TOEIC_Script	image_5,feature_counts@TOEIC_Script	image_6,feature_counts@TOEIC_Script	image_freq,feature_counts@TOEIC_Script	image_score,feature_counts@TOEIC_Script	listenability_UV_GenSrvcList_token,feature_counts@TOEIC_Script	listenability_UV_GenSrvcList_type,feature_counts@TOEIC_Script	listenability_biber_token,feature_counts@TOEIC_Script	listenability_biber_type,feature_counts@TOEIC_Script	listenability_bnc_token,feature_counts@TOEIC_Script	listenability_bnc_type,feature_counts@TOEIC_Script	listenability_fisher_token,feature_counts@TOEIC_Script	listenability_fisher_type,feature_counts@TOEIC_Script	listenability_micaseBiber_token,feature_counts@TOEIC_Script	listenability_micaseBiber_type,feature_counts@TOEIC_Script	listenability_micase_token,feature_counts@TOEIC_Script	listenability_micase_type,feature_counts@TOEIC_Script	listenability_swb_train_token,feature_counts@TOEIC_Script	listenability_swb_train_type,AccNum,Rbis
2.491,3.5228,2.3141,2.5925,2.3141,0.0,2.9657,3.3278,2.2564,1.7184,2.9657,3.5031,27365.2308,13742.5385,25548.7436,13019.5455,122139.7692,64193.1818,187952.8718,106975.1818,166.359,136.0,2843.0,1583.5556,60.8462,31.5,VF086581,0.54
2.5466,3.6015,2.0743,3.6775,2.3735,2.0743,2.9741,3.2919,2.2491,1.7769,2.9741,3.3853,15686.3333,9380.2727,17884.3438,9296.3158,85241.0,43104.75,170210.9062,82324.9474,579.8125,154.4737,2181.5,1133.3333,181.6562,235.1053,VE097608,0.4
2.7574,3.8996,2.5389,3.239,2.5389,2.1428,2.9852,3.7286,2.5389,2.1428,2.9852,3.8989,11371.9524,6347.7857,13608.5862,7512.9048,67648.3448,35072.0476,131169.93099999998,66783.619,474.0345,196.1429,1815.6087,1062.4667,377.4828,485.7619,VF640601,0.23
2.6348,3.7262,2.1899,2.3675,2.3651,1.5962,2.928,3.3477,2.2862,1.8917,2.928,3.5741,13648.9231,8577.25,13176.52,7321.6667,64524.04,33950.3889,123182.4615,60309.6842,480.44,178.4444,1703.4762,966.0,842.6538,641.5789,VE459416,0.28
3.2275,4.5644,2.3032,3.31,2.4276,1.5357,2.9384,3.4446,2.4276,1.8304,2.9547,3.6967,7701.8235,5408.0714,9242.6552,6115.3333,41849.8,26695.52,85224.8276,53402.1667,318.0,181.7917,1147.64,744.3,974.6667,795.64,VE510784,0.66
3.3566,4.7469,2.0043,3.04,2.2244,0.0,2.9384,3.4631,2.2244,0.0,2.9384,3.6888,20195.8421,12678.0667,19573.9643,12736.2917,100166.7037,63875.5217,160625.8571,105189.5,317.8929,206.625,2130.5769,1364.7727,535.3929,587.875,VE083146,0.38
3.3566,4.7469,2.3698,3.3,2.3698,0.0,2.9547,3.5426,2.4276,0.0,2.9705,3.8575,6284.5714,3119.8182,6343.7667,3924.1923,32228.6,19151.8462,64034.0,36133.7308,249.9,127.9615,883.8333,572.45,377.3333,421.0769,VF648615,0.38
2.6348,3.7262,2.2862,2.8680000000000003,2.4895,2.0659,2.9657,3.5771,2.4895,2.1899,2.9657,3.7254,12720.5714,7127.3333,13594.2692,7849.6316,69346.5769,38969.2632,136180.3077,74760.6316,454.2308,163.4211,1809.0,1077.7143,595.56,784.9444,VE518264,0.45
2.6879,3.8013,2.4786,3.35,2.6031,2.1790000000000003,2.9782,3.9574,2.6031,1.7076,2.9782,4.0058,5921.3333,7092.4,7272.125,7216.9231,28247.85,27160.0588,53622.25,50414.8824,224.9412,240.8571,1006.3846,1056.1,214.2778,256.9333,VC478193,0.51
2.5849,3.6556,1.9634,2.8933,2.1833,0.0,2.9134,3.5174,2.262,0.0,2.9134,3.7078,16160.8095,13199.25,17262.2424,11152.381,71116.7273,49690.9048,174274.2121,101162.381,5886.6667,2329.2857,2362.6129,1414.1579,8108.6667,3276.381,VC390365,0.32
2.7892,3.9445,1.7769,2.36,2.3157,1.9505,2.9314,3.4038,2.3157,1.483,2.9314,3.5028,22782.6842,15004.7,19533.6667,9880.3182,97929.9091,49057.7273,165502.9091,78241.5455,426.6364,138.1364,2288.1667,1159.1053,159.6667,172.0909,VE090126,0.29
2.8402,4.0166,1.8304,2.93,2.2244,2.0043,2.8852,3.2339,2.3032,0.0,2.9213,3.372,13155.7059,7955.9091,12651.6552,6898.2381,62618.5333,32394.7273,127481.5517,62474.7619,467.5862,148.6667,1609.28,893.7647,1212.1667,1609.6364,VE501085,0.37
2.7735,3.9223,2.2862,2.794,2.4895,0.0,2.9078,3.7186,2.4317,0.0,2.9078,3.8443,19000.2857,14210.6,16692.52,11487.8421,78408.0,52949.0,133262.1154,88340.5,320.2,168.6316,2209.1,1596.1429,64.36,47.2105,VC477598,0.52
1.9799,2.8,2.0828,2.97,2.5065,1.9085,2.9643,3.5861,2.382,0.0,2.9643,3.6026,21944.9286,14446.0,20699.2,11168.4286,101202.56,54578.0714,179207.12,87667.5714,575.16,197.0714,2886.8,1883.4444,84.12,61.3571,VC381852,0.53
3.153,4.459,2.1704,2.972,2.2491,1.7769,2.9004,3.2544,2.2491,1.483,2.9162,3.4739,17453.2857,12621.1333,17574.9677,11672.5,87364.5806,56832.4583,158464.0,99624.087,385.9032,145.4583,2256.72,1439.6316,93.9667,72.0,VE647370,0.57
3.3566,4.7469,1.8304,2.275,2.0043,1.5357,2.8659,3.0527,2.0043,1.5357,2.8659,3.3077,13470.1875,10394.0769,13461.5,9727.125,64405.5517,45662.8,120520.1667,82300.0385,376.8929,169.375,1885.0476,1365.0588,1612.8276,1848.56,VE636828,0.44
2.8577,4.0415,1.5802,4.25,2.3487,1.5802,2.9309,3.4196,2.3487,0.0,2.9493,3.6171,13544.3571,6180.1111,13200.8148,6504.6190000000015,66638.6667,31388.8095,133099.8889,59566.7143,498.3333,144.1429,1858.5714,947.0667,304.12,351.3158,VE600825,0.38
1.6971,2.4,0.0,0.0,2.3032,2.2068,2.9248,3.4443,2.382,0.0,2.9248,3.4319,31831.3571,21148.6,29989.4545,16337.1,127950.0,67749.9167,196389.96,107213.8333,362.0435,238.9091,3561.55,2200.875,90.72,66.0,VC461317,0.4
2.5981,3.6742,1.926,2.595,2.5242,1.926,2.9425,3.9157,2.5752,1.926,2.9425,4.1057,12310.9,6802.3333,11133.1739,5688.1765,53438.4583,26287.1667,110338.4783,53205.5294,434.7826,191.8235,1700.1765,988.5455,45.7273,27.875,VF420658,0.5
2.4962,3.5301,2.0659,3.2833,2.0659,0.0,2.8866,3.0075,2.0659,0.0,2.9078,3.2471,20850.5625,12726.6364,21952.4167,12269.5,95733.8846,51712.8889,154451.8846,83506.3889,357.9167,181.625,2698.9048,1542.2308,226.8696,288.4,VC464284,0.4
2.75,3.8891,2.1004,3.18,2.4506,0.0,2.9577,3.3886,2.4506,1.8028,2.9577,3.5441,14173.25,11446.0,15963.0968,10230.5238,75026.4062,47305.1364,141938.7742,79999.7619,562.7097,225.2857,2161.64,1442.6,535.7812,680.5,VF523734,0.39
3.683,5.2086,2.2103,3.656,2.51,1.5219,2.9563,3.7882,2.4134,1.5219,2.9563,3.9675,13250.85,9380.6667,13347.0645,9790.1034,65946.5484,48253.7931,110315.8387,83809.5172,167.1613,178.5862,1539.2963,1170.84,1262.7742,1340.7586,VE077517,0.31
1.8974,2.6833,1.7076,2.36,2.1790000000000003,1.7076,2.8457,3.8129,2.1790000000000003,0.0,2.8457,3.9643,16071.1,9402.4,14713.9,7264.0833,48297.8,25961.9167,181466.0,87337.0,9675.9,4087.4167,2685.5294,1441.1111,13545.1,6049.8333,VC382315,0.7
2.6348,3.7262,2.0659,2.4333,2.1899,1.8917,2.9078,3.2343,2.1899,2.0659,2.9078,3.4738,26759.6,16420.1,21983.1923,12870.6842,107019.0385,62543.7895,166658.5385,103293.3158,288.5,248.3684,2831.0,1779.3571,76.6154,53.3158,VE646719,0.45
2.0801,2.9417,2.3651,2.555,2.4895,0.0,2.9657,3.7933,2.4895,1.8917,2.9834,4.056,9334.4,6978.0,7159.4615,4064.2667,36417.9231,21297.0667,74602.4231,41602.6,290.6923,170.6,864.6957,530.4167,1607.24,919.5714,VC331887,0.45
2.6726,3.7796,2.2542,2.694,2.5541,2.2542,2.9683,3.8658,2.5953,2.1579,2.9847,4.0178,25529.7143,13837.2222,18204.5556,9385.2105,86671.0714,44330.8,131396.6071,71582.8,93.7407,61.1579,2131.0435,1134.6667,695.2857,486.05,VF579962,0.57
2.9463,4.1667,2.1458,2.6460000000000004,2.2244,1.7525,2.9356,3.3052,2.3487,1.7525,2.9627,3.6585,19234.8182,12077.3077,14986.6667,8525.28,75393.1389,42906.68,122256.8333,72587.48,163.3333,142.8,1777.7333,1070.2,2164.7222,1812.6,VE083188,0.31
2.5,3.5355,2.1966,2.492,2.2753,1.8028,2.9104,3.7065,2.2753,0.0,2.9104,3.8677,12853.05,7524.2727,13535.125,6824.05,54029.25,29614.2,157809.3438,74329.55,6205.4375,2502.2,2060.7586,1023.9412,8897.6875,3853.55,VC517377,0.36
3.0735,4.3466,2.0340000000000003,3.3133,2.5084,1.8599,2.9513,3.7956,2.4574,2.2542,2.9513,3.968,7738.4286,4803.9091,8227.2083,4979.0526,37911.6429,22446.1304,76257.5714,43908.3478,320.8,180.35,1119.3158,712.2143,1617.0,1952.3043,VF650860,0.27
2.1651,3.0619,1.6301,2.92,2.1004,1.6301,2.8246,3.5625,2.1004,1.6301,2.8246,3.7888,17014.75,10613.0,15389.087,7761.6429,54362.875,29556.8,178428.4583,84500.7333,8508.2174,3517.8571,2352.6818,1142.5385,11514.3478,4738.6429,VF407934,0.55
3.3566,4.7469,2.0043,3.5267,2.0043,1.5357,2.8852,3.0535,2.0043,1.5357,2.8852,3.313,12770.1667,11746.4667,13384.7241,11261.48,65142.6897,54523.32,116341.9,93624.5769,784.6552,729.16,1671.72,1405.6667,882.0,1003.3077,VE070346,0.32
2.7217,3.849,2.0496,2.6867,2.4732,1.5802,2.9493,3.6167,2.4732,0.0,2.9493,3.8188,11193.5882,4690.9167,13735.7037,6104.95,68121.4815,29692.1,135845.4074,57485.7,570.3846,201.2632,1741.0417,779.2353,418.7778,518.8,VF095566,0.52
3.048,4.3105,2.1141,3.075,2.3557,1.9902,2.9715,3.4655,2.4134,1.9902,2.9715,3.6834,11505.8235,6897.7273,10449.0,6331.8333,55073.9677,32239.5833,110314.2258,60472.6667,394.2581,175.5833,1549.4783,1029.875,2366.0968,1720.2083,VE612066,0.3
2.3575,3.334,1.8917,1.86,2.2862,1.8917,2.9472,3.6187,2.1899,2.0659,2.9472,3.9022,18130.6471,11322.4545,16677.1538,9706.3529,84523.1154,48856.2941,135520.8846,76499.7059,430.5385,214.3529,1947.44,1118.8125,206.8462,278.1176,VC361110,0.42
2.9938,4.2339,1.8755,3.055,2.4732,1.8755,2.967,3.6892,2.4154,1.8755,2.967,3.77,24665.75,21349.5,16830.6538,11614.7143,79049.0741,53804.3182,135025.5926,91076.0,324.2692,180.61900000000003,2313.2,1679.9333,1894.7407,1888.8182,VC383242,0.42
2.2613,3.198,2.1379,2.5567,2.1379,1.9634,2.8623,3.9431,2.1379,0.0,2.8623,4.2387,6813.6667,4559.0,11143.2273,5929.2667,29949.0,20607.5333,140417.0455,70729.0667,8654.8636,3268.6667,2139.2632,1088.3333,12579.4091,5240.8667,VC273415,0.66
2.2116,3.1277,1.6481,2.31,2.1187,2.1187,2.843,3.7425,2.1187,1.9443,2.843,3.9606,7826.3333,6715.1429,11551.4783,6940.0667,35572.1818,29441.2857,142411.6957,80034.0667,8269.087,3246.2,2238.0526,1317.5455,12333.6087,5104.2667,VF205113,0.5
3.2071,4.5356,2.0340000000000003,3.3,2.333,0.0,2.8756,3.549,2.333,1.8599,2.8756,3.6881,16099.5714,11079.7273,13267.1852,9319.7391,68297.6538,46754.4091,116218.0741,84368.0,767.8889,805.0,1756.3636,1314.2222,1020.5185,1178.087,VE631427,0.31
2.8887,4.0853,1.8449,2.6,2.3178,1.8449,2.9183,3.4421,2.3178,1.8449,2.9183,3.6125,15462.4118,10738.4167,16714.8077,10745.0526,78727.3571,48384.4286,146005.25,78310.0,549.9231,192.0,2166.5909,1442.5333,215.2069,241.4545,VF407731,0.53
2.54,3.5921,2.3557,2.4186,2.3557,1.8163,2.9715,3.4534,2.3557,1.5219,2.9715,3.6938,17202.5238,12957.1538,18058.3548,13006.0,87542.9677,62551.85,152161.2581,104219.35,355.4194,201.45,1925.5333,1384.8421,742.5161,656.5,VF091809,0.59
3.0509,4.3146,1.5962,3.78,2.2862,1.5962,2.8644,3.3016,2.2862,0.0,2.8866,3.5405,14277.6667,9640.2222,11487.7917,8003.35,51328.8077,34618.6364,95039.0769,63413.3636,289.1667,204.35,1317.0476,969.0,598.92,703.2857,VE518299,0.62
2.0059,2.8368,2.4574,2.735,2.582,1.6868,2.9793,3.9395,2.6787,1.6868,2.9793,4.2095,8385.0,5986.6667,8973.5238,5200.2308,47790.7619,29310.3846,108095.15,62468.75,363.35,205.25,1062.0,644.2727,51.6667,45.3077,VC517227,0.48
2.5628,3.6244,2.1379,2.6767,2.262,0.0,2.9134,3.4078,2.262,0.0,2.9134,3.6994,10218.8889,9468.3333,10025.4,8246.4,46309.0455,36090.3529,87060.0455,66078.1765,297.0952,230.0625,1270.0588,1118.5833,931.8182,666.0,VE454317,0.42
2.9881,4.2258,2.1579,2.494,2.2366,1.4709,2.9478,3.4,2.3032,1.7645,2.9616,3.6103,19214.8182,13726.0667,18680.8,13458.8,93941.9394,67218.75,156415.6571,116904.56,1044.5429,760.2,2045.2727,1481.3913,1684.6286,1307.32,VF469012,0.46
2.7574,3.8996,2.3845,2.5314,2.5801,2.4423,3.0004,3.8266,2.6178,2.2391,3.0004,3.901,27225.1176,13580.4545,22308.3103,10717.7143,109319.8621,51693.381,166143.6897,85069.0952,210.4483,157.3333,2794.875,1436.875,378.3103,463.9048,VC456512,0.37
2.0059,2.8368,2.3786,2.494,2.4574,1.9833,2.9088,4.2365,2.5242,1.6868,2.9088,4.4659,13030.3077,6961.875,14634.3333,7708.6154,49901.9524,30271.3846,178400.6667,89626.0,9216.3333,3774.9231,2592.7222,1398.5,13037.2857,5806.0769,VC361173,0.4
2.4495,3.4641,2.4154,2.6214,2.4154,1.8755,2.9493,3.7079,2.4732,2.3487,2.967,3.9708,23344.1333,12165.4444,19597.2593,10489.4444,95678.037,51584.2222,145035.7407,81732.7778,213.037,163.2778,2448.5217,1453.2857,200.4815,242.7778,VC472874,0.34
2.5456,3.6,1.9085,2.03,2.0828,1.6128,2.8579,3.4911,2.0828,0.0,2.8579,3.5428,15319.0,19096.0,12616.52,12954.3889,69274.0476,67299.2941,136192.0,117586.8889,2480.44,976.1111,1438.8333,1391.4118,3427.0,1507.2778,VC390235,0.59
3.1299,4.4264,1.8755,3.51,2.5242,2.0496,2.967,3.7252,2.4732,2.1736,2.9841,3.8592,19066.5,13859.3333,13944.2083,10178.1,65720.2308,46471.1364,104751.0741,74666.4348,226.0833,168.9,1627.0455,1230.1111,1248.2222,1443.9129999999998,VF079050,0.51
2.7735,3.9223,2.3651,3.2583,2.4895,0.0,2.9657,3.585,2.3651,1.8917,2.9657,3.6804,20852.6154,17135.5,17623.52,11619.1053,86392.5769,55306.4,166718.0,96060.7368,533.04,152.5263,2631.6667,1878.8333,86.5652,62.5294,VE312781,0.13
3.0,4.2426,1.9766,2.9533,2.2753,1.8028,2.8933,3.2496,2.2753,1.8028,2.9267,3.4807,19874.1053,13776.5385,19162.6667,11559.8636,94886.9667,57032.0,160430.5161,91152.4783,427.2903,157.7391,2362.8462,1450.1667,1402.6774,1846.9565,VE070243,0.66
2.8402,4.0166,2.1282,2.8275,2.3032,1.8304,2.9036,3.3438,2.3032,0.0,2.9213,3.4472,16760.0588,13637.8182,15371.6897,10926.7143,80642.0714,55274.15,148916.3103,88975.7143,469.2759,154.7143,1751.4815,1233.0526,397.4828,502.8095,VE653616,0.59
2.8887,4.0853,1.55,2.19,2.4423,1.8449,2.9531,3.4431,2.4932,1.8449,2.9531,3.6227,16669.0,10214.9231,17011.8276,9846.1818,86598.069,49373.8636,149910.6897,80682.8636,465.2759,227.6818,2039.0,1202.7895,392.6897,471.5,VE802592,0.61
2.8887,4.0853,2.0189,3.49,2.3178,1.8449,2.9531,3.3965,2.3178,1.8449,2.9694,3.5419,16400.7059,11763.4167,15245.8571,10251.1905,73595.7241,49303.9545,126543.9655,82138.7727,296.75,169.0952,1843.76,1270.7222,2845.3793,1890.4091,VE309795,0.47
2.6726,3.7796,2.3997,3.3014,2.3997,1.5648,2.9683,3.4708,2.3997,1.8599,2.9683,3.6619,12060.2,7911.0714,15529.2593,9859.2105,73682.6786,46645.45,128507.3333,82187.7368,308.8889,168.5263,1823.88,1172.5882,446.8571,593.1,VE501335,0.43
2.4962,3.5301,2.2862,3.104,2.4317,1.5962,2.928,3.4168,2.3651,2.0659,2.928,3.6759,10881.5625,3848.7,13590.7692,5512.4444,67138.7308,26640.2222,134986.0769,52489.2778,550.4615,177.0556,2003.9,924.6667,782.4615,579.8889,VE611988,0.31
2.9210000000000003,4.1309,2.2103,2.794,2.4644,2.1141,2.9405,3.5904,2.4644,1.9902,2.9405,3.737,12402.7619,8288.4,14492.7419,8701.4348,71949.6774,42641.087,136205.8387,73833.8261,478.4516,166.0435,1609.8065,926.2609,343.7742,421.8261,VF355270,0.46
2.2116,3.1277,1.9443,2.35,2.2428,1.9443,2.9176,3.8958,2.4181,1.6481,2.9176,4.1179,16905.3846,15766.125,15961.4783,12408.4,59315.9565,55703.4667,174155.6087,116513.6,8330.3478,3271.6,2377.2727,1624.4286,11534.087,4476.6,VC331625,0.59
2.5,3.5355,2.3419,3.39,2.1966,1.9766,2.9577,3.1638,2.1966,1.5085,2.9724,3.3403,16411.3636,8746.3077,18194.4062,8633.45,89331.9375,43643.45,148639.8438,67471.45,393.0312,146.85,2052.2903,964.0526,260.1875,353.1,VC395365,0.06
2.7574,3.8996,2.0189,2.7333,2.2391,1.55,2.8806,3.3259,2.2391,1.55,2.8806,3.4332,25865.0667,15956.0,20153.2143,11060.95,95654.2414,51364.2381,155869.0,90234.35,209.5517,153.0,2173.1481,1195.0,89.8621,75.8095,VF644273,0.28
2.8402,4.0166,2.1282,2.83,2.3698,1.8304,2.9384,3.4904,2.4276,1.8304,2.9547,3.7311,15967.1111,11655.0,14601.4333,9646.7273,74838.3,48274.6364,128001.5667,78499.6364,339.5,177.2273,1716.8148,1182.6316,675.4667,474.5,VC461302,0.23
1.9799,2.8,2.382,2.405,2.382,1.6128,2.9036,3.4005,2.382,2.3032,2.9248,3.6776,12224.0,5955.3333,15186.9583,6622.4615,74073.25,32512.6923,139340.36,56022.9286,588.44,221.4286,1822.4348,802.3333,518.48,854.4286,VC461298,0.2
2.51,3.5496,2.3032,2.6143,2.4574,2.1579,2.9478,3.5174,2.4574,1.9381,2.9478,3.7152,11828.12,5469.3571,15617.8857,7305.0476,78468.5714,36420.2381,155667.2,68587.3333,584.0,139.1905,1890.6562,858.1667,401.8857,595.5714,VE636562,0.43
2.4121,3.4112,1.6669999999999998,2.14,2.262,1.9634,2.8886,3.5618,2.1379,0.0,2.8886,3.5682,7903.7,7624.5714,7922.0909,6088.9375,43591.4444,32974.9333,109693.9545,73234.375,2798.6818,1078.0625,1055.65,762.7857,3744.8182,2051.0625,VC361330,0.72
3.2827,4.6424,2.3178,3.7567,2.5389,2.0189,2.9694,3.7256,2.4932,1.55,2.9694,3.8337,7884.3077,7401.2,8233.6897,6598.52,39069.7586,31730.68,77730.0,63397.16,225.1071,151.1667,1080.3333,871.6,2051.7586,2013.48,VE606134,0.59
2.1651,3.0619,2.3997,2.715,2.4664,1.926,2.9425,3.7833,2.4664,2.2244,2.9425,3.9838,6425.5,9310.0,5874.0435,6117.9286,29561.6522,33297.7143,55724.8333,59001.9333,172.7391,204.2857,663.2857,732.5,1582.875,732.0,VF643346,0.39
3.2275,4.5644,2.0043,2.23,2.4276,2.1282,2.9705,3.7311,2.5242,2.2244,2.9857,3.9807,16542.9333,12575.0833,13259.7667,9472.76,64014.8,45910.28,105089.7,75525.04,204.1,133.72,1668.2,1204.55,640.0,749.32,VE336187,0.52
2.491,3.5228,2.2564,2.8943,2.3141,1.4256,2.9008,3.4877,2.3141,0.0,2.9146,3.5684,5659.55,4335.1667,6314.6316,4561.7143,31910.5128,23635.0909,68055.5385,45747.9091,207.0769,128.0,764.1875,531.6111,1678.8205,1051.5455,VE647372,0.56
2.5456,3.6,2.2068,2.6,2.382,0.0,2.945,3.6709,2.4487,0.0,2.9643,3.9087,7299.3077,4643.75,9262.72,5594.6111,44859.92,27300.0,91141.64,53390.7222,347.7917,194.2941,1228.8571,800.7857,1136.12,557.6667,VE646781,0.62
3.25,4.5962,1.9766,4.2133,2.1966,1.8028,2.9577,3.4686,2.2753,0.0,2.9577,3.6221,18470.1053,12411.2143,15705.3125,10148.5769,81961.2258,51429.84,145023.0938,89622.8846,820.625,705.6538,1974.8889,1315.2857,592.2812,690.5769,VE646815,0.17
2.8014,3.9618,2.1187,3.2767,2.4181,0.0,2.9176,3.3758,2.3392,1.9443,2.9176,3.6068,9911.6364,8713.0,9074.0909,7900.3333,44684.1739,37632.8947,87486.3913,70751.4737,305.0,256.2222,1226.1667,1112.6429,3168.6087,2177.3158,VC376932,0.29
2.539,3.5907,2.1579,3.265,2.3997,2.0340000000000003,2.8756,3.85,2.333,1.8599,2.8958,3.9945,14013.4444,9311.9167,14467.2857,8410.4211,54197.6786,34535.6842,166574.6429,86806.2105,7014.25,2629.4737,2331.5,1270.0,9789.3214,3979.5789,VF557531,0.33
2.687,3.8,2.0828,3.2567,2.6031,1.9085,2.9643,3.9261,2.6031,1.6128,2.9643,4.0178,27560.7692,15155.25,21282.0,11265.4706,101149.8333,52155.2778,149282.64,80888.8947,245.6667,202.2778,3024.1176,1871.2727,80.68,51.6316,VC318847,0.35
2.5981,3.6742,1.926,2.225,2.5242,2.3997,2.982,3.6904,2.5242,1.926,2.982,3.7791,22600.0714,14751.9,20464.5,12703.7778,97862.625,61406.0,154680.2083,100895.6667,294.2917,218.2222,2473.7143,1554.0,462.7917,576.6667,VF580076,0.5
3.182,4.5,1.926,3.3433,2.2244,1.4591,2.8423,3.1988,2.2244,1.4591,2.8423,3.378,19797.6667,11426.4615,18887.2353,10449.36,90070.1765,45180.68,164572.0,84924.2222,1837.1765,1999.4,2544.9286,1607.4211,2565.3824,3433.48,VE509109,0.48
1.7393,2.4597,2.0043,2.24,2.1790000000000003,0.0,2.8457,3.8321,2.1790000000000003,0.0,2.8457,4.0657,15644.0,7871.5,16380.05,7483.1818,57613.2,26446.0909,201072.3,91515.8182,9771.8,4454.2727,3078.125,1763.4286,13238.65,6025.8182,VF241485,0.31
3.0735,4.3466,1.8599,2.5,2.3997,2.0340000000000003,2.9513,3.4884,2.5084,2.0340000000000003,2.9513,3.7316,15030.5,11667.7857,15873.4444,11224.3182,78628.7407,54083.6818,147115.7407,93764.7727,452.963,171.4545,1844.88,1276.0,1632.5185,1969.7727,VE310372,0.42
3.0509,4.3146,1.8917,3.07,2.4895,2.0659,2.928,3.7514,2.5405,2.0659,2.928,3.9809,9612.0,6228.1818,10060.7826,7217.0,46529.3846,31678.0455,91788.0385,59036.0909,386.0435,253.6316,1289.95,949.9375,2474.5385,1483.8636,VE097521,0.55
2.4948,3.5282,2.2391,2.56,2.3178,2.1428,2.9694,3.2515,2.3845,2.0189,2.9694,3.5185,13517.1579,7969.4167,16227.1724,8130.8421,79633.5517,39351.3158,154290.8276,70728.6316,592.1379,190.2105,2088.56,1048.4,319.8276,428.6842,VC395655,0.63
3.2827,4.6424,2.3178,2.7317,2.4932,2.2391,2.9360000000000004,3.7948,2.4423,1.55,2.9360000000000004,3.808,18232.2667,13639.9231,14593.8571,10732.25,71001.6897,52705.52,118739.3793,90097.8,138.0,142.2,1592.0,1195.4286,718.4828,822.8,VE899184,0.27
2.4537,3.4701,1.926,3.23,2.3208,0.0,2.8509,3.8406,2.3208,0.0,2.8509,3.8053,9253.5385,10334.7778,9034.375,7917.1176,47980.15,40558.5,104212.2083,71344.5294,2511.625,931.6471,1196.4762,1017.7143,3665.6667,1731.2941,VC344509,0.63
2.8062,3.9686,2.333,2.6783,2.333,1.5648,2.9336,3.5942,2.333,2.2542,2.9513,3.7992,25537.0909,22409.2857,16781.3846,12455.5789,78536.4074,56923.05,128250.6429,89987.0476,318.1852,190.55,1772.5385,1272.8421,425.3571,534.8095,VE636833,0.61
1.7693,2.5022,1.6481,3.36,2.2428,2.2428,2.843,3.2994,2.2428,0.0,2.843,3.3925,16932.8,14466.0,15165.3913,5830.6667,73760.087,27742.8333,145427.6522,52761.25,622.9565,226.9167,2388.1176,1360.0,78.4545,65.4545,VE508954,0.48
3.1076,4.3948,2.1579,3.1260000000000003,2.2366,1.7645,2.9478,3.4384,2.2366,1.4709,2.9478,3.7058,16443.9412,13867.8182,14735.6452,11907.0,65409.0857,49840.6923,115494.4857,86265.1154,267.0312,171.0435,1722.2222,1447.9444,1055.5429,859.3846,VE103093,0.51
2.4333,3.4412,2.5008,3.42,2.5675,1.7294,2.977,3.8783,2.5008,2.2011,2.977,3.9367,27923.6364,13881.2857,23472.5556,12293.6429,107949.8947,54135.0667,155919.4737,85985.6,56.4737,70.8,2860.9333,1582.6364,101.5789,77.4,VC344114,0.3
