feature_counts@TOEIC_Script	Corrected_TTR,feature_counts@TOEIC_Script	Root_TTR,feature_counts@TOEIC_Script	aoa_freq,feature_counts@TOEIC_Script	aoa_score,feature_counts@TOEIC_Script	concrete_5,feature_counts@TOEIC_Script	concrete_6,feature_counts@TOEIC_Script	concrete_freq,feature_counts@TOEIC_Script	concrete_score,feature_counts@TOEIC_Script	image_5,feature_counts@TOEIC_Script	image_6,feature_counts@TOEIC_Script	image_freq,feature_counts@TOEIC_Script	image_score,feature_counts@TOEIC_Script	listenability_UV_GenSrvcList_token,feature_counts@TOEIC_Script	listenability_UV_GenSrvcList_type,feature_counts@TOEIC_Script	listenability_biber_token,feature_counts@TOEIC_Script	listenability_biber_type,feature_counts@TOEIC_Script	listenability_bnc_token,feature_counts@TOEIC_Script	listenability_bnc_type,feature_counts@TOEIC_Script	listenability_fisher_token,feature_counts@TOEIC_Script	listenability_fisher_type,feature_counts@TOEIC_Script	listenability_micaseBiber_token,feature_counts@TOEIC_Script	listenability_micaseBiber_type,feature_counts@TOEIC_Script	listenability_micase_token,feature_counts@TOEIC_Script	listenability_micase_type,feature_counts@TOEIC_Script	listenability_swb_train_token,feature_counts@TOEIC_Script	listenability_swb_train_type,AccNum,Rbis
3.048,4.3105,2.289,3.325,2.3557,1.5219,2.9405,3.4893,2.4134,1.8163,2.9405,3.5896,15886.2632,10337.2857,15484.2581,9619.0833,76528.0323,46082.5,136970.1,81277.0,332.2581,148.5,1877.4815,1177.5,598.7333,744.8261,VE392734,0.52
2.9399,4.1576,2.0340000000000003,2.2167,2.3997,2.1579,2.9513,3.63,2.333,2.0340000000000003,2.9513,3.6852,25415.1429,11908.7,17471.8571,9095.4545,88270.9643,45925.5455,136000.3571,76322.0909,185.2857,145.4545,2340.7727,1358.125,1180.25,1458.5,VC497032,0.16
2.4042,3.4,1.9085,2.215,1.9085,1.6128,2.749,3.1907,1.9085,0.0,2.749,3.2786,10780.3333,7157.0,9846.48,5467.3529,55845.9048,29303.375,133832.4167,68966.8125,2624.6,1020.7647,1330.0,741.5714,3279.7917,1798.5,VE509797,0.27
3.1514,4.4567,2.2391,3.1180000000000003,2.3845,2.0189,2.9360000000000004,3.628,2.3845,2.0189,2.9360000000000004,3.8456,10747.1579,9853.0667,12553.8214,11088.4783,61926.8276,53228.3333,115292.931,93253.9583,292.5517,176.125,1463.36,1307.25,1502.9286,1811.6957,VE868391,0.23
2.7217,3.849,1.8755,2.36,2.3487,2.0496,2.9493,3.5125,2.4154,1.8755,2.9493,3.6625,12628.0,8576.8889,12481.36,7699.2222,60336.3704,36134.3,116315.7778,66696.2,398.9615,196.8421,1509.3913,942.75,2372.5556,1608.1,VC470482,0.37
2.4042,3.4,1.6128,1.97,2.0828,1.6128,2.8814,3.5079,2.0828,1.6128,2.8814,3.6942,26284.8571,18659.8889,22060.6667,14540.9375,84403.56,61652.2353,197943.04,125194.5882,7586.48,2890.0588,2945.6957,1772.3333,10741.88,4123.5882,VC381988,0.57
3.175,4.4901,2.4134,3.655,2.3557,0.0,2.9241,3.56,2.4134,1.5219,2.9563,3.7314,17592.0526,12497.6923,16677.7586,11209.6957,78660.5172,47830.6087,150936.7241,98728.0,1930.3448,2151.3043,2033.6538,1453.9,2455.6071,3088.3636,VC390361,0.36
2.4948,3.5282,2.0189,2.2,2.3845,2.1428,2.8806,3.4768,2.3845,1.55,2.8806,3.5045,20113.75,12127.6667,22451.3333,12664.8333,103325.0741,54525.9444,207453.2222,114055.7222,3869.0,2760.2778,2806.12,1652.3125,6700.5185,5283.8889,VC382121,0.54
2.2188,3.1379,2.2862,2.946,2.0659,1.5962,2.8866,3.595,2.1899,0.0,2.9078,3.8186,14633.9412,8147.8,16549.92,8685.6667,62865.3462,35387.375,195262.64,95553.2,7919.68,3305.5333,2523.1304,1300.3077,10618.08,4451.8667,VF091811,0.41
2.0555,2.9069,0.0,0.0,2.0043,1.7076,2.8457,3.8579,2.0043,1.7076,2.8457,4.3229,9324.3333,7725.4,12206.55,6763.0,33590.85,24773.2308,154513.35,81694.4615,9493.1,3729.6154,2393.8235,1310.9,13250.35,5144.0769,VF648612,0.46
2.6261,3.7139,2.1428,2.7825,2.3845,2.1428,2.9694,3.43,2.3845,1.55,2.9852,3.54,12057.6111,6357.9167,13065.2857,8223.4211,67976.6552,39787.35,132658.2759,73686.55,486.9643,195.8947,1629.0417,1082.4667,1158.3448,1632.35,VE094633,0.58
2.6348,3.7262,2.1899,2.675,2.0659,1.8917,2.8409,3.9933,2.1899,0.0,2.8409,4.2961,7580.5455,8111.75,9448.6923,6637.1053,26888.1923,28490.1053,116478.8846,74390.2105,7258.5,2594.8421,2106.6316,1374.0,10306.0385,3684.5789,VE611201,0.4
2.2188,3.1379,2.4317,3.6329,2.4895,2.1899,2.9657,3.6333,2.4317,0.0,2.9657,3.6771,11483.7333,4507.25,13869.7308,5075.3125,68078.0769,25510.5,132874.3462,46344.0,554.0385,175.375,2083.8,924.6,55.36,28.3333,VE648069,0.24
2.9938,4.2339,2.2699,2.91,2.5242,1.5802,2.967,3.7436,2.4732,2.0496,2.967,3.9108,21062.3529,12654.6154,19457.2,11671.3,93881.8462,55111.9048,156991.4231,95617.1429,271.8846,138.3333,2031.8333,1167.9474,631.0,744.6,VF087528,0.41
2.8014,3.9618,2.1187,2.99,2.4848,0.0,2.8941,3.535,2.4181,1.6481,2.8941,3.7044,17383.5,15029.375,14792.7143,11455.8235,65852.2609,49849.5263,123208.5909,87080.0,407.5238,224.5882,2131.9375,1729.1667,461.3182,543.0556,VE595340,0.47
2.1106,2.9848,1.6669999999999998,2.56,1.9634,0.0,2.8343,3.5780000000000003,1.9634,0.0,2.8343,3.8887,14135.9167,7990.2857,14620.2857,7685.9231,47823.2273,28407.0,170629.0455,83754.5,8822.6364,3544.9286,2588.5556,1391.0,13040.8571,5811.8462,VC383392,0.67
2.4054,3.4017,2.2542,2.526,2.4574,1.5648,2.9336,3.5988,2.5084,2.0340000000000003,2.9513,3.6948,20878.4211,9542.0833,21721.6786,10192.6667,103700.8571,51183.9444,152064.3214,81385.1667,192.1071,194.9444,2839.9565,1527.4615,1476.4286,1739.3333,VC473653,0.47
2.4948,3.5282,2.1428,3.075,2.1428,0.0,2.7936,3.5583,2.1428,0.0,2.7936,3.6728,19623.0588,12155.0,21003.6538,11603.75,78494.1786,45536.2222,197608.2222,103982.5294,7386.9231,3044.4375,3768.3684,2540.5556,9483.4643,3705.8889,VF579927,0.22
2.8311,4.0038,2.0871,2.9725,2.3286,1.9634,2.897,3.6662,2.262,1.4956,2.897,3.7765,14162.2,12539.5385,15677.6061,11210.5652,62466.303,50220.087,167057.6667,103410.4783,5923.1212,2155.0,2332.6207,1529.6842,8585.303,3687.3913,VC390262,0.48
2.1773,3.0792,1.8755,4.065,2.2699,2.1736,2.9116,3.4368,2.2699,0.0,2.9309,3.4222,25454.25,17168.375,25394.0833,15083.3846,111552.9231,61695.0667,176527.9615,101302.5333,344.36,207.9286,2839.4783,1678.9167,423.3462,652.5333,VC473732,0.53
2.625,3.7123,1.5085,2.17,1.9766,1.8028,2.7966,3.5,1.9766,0.0,2.8177,3.6233,13336.4,12420.5,14658.3929,10240.3529,47012.625,34035.619,147860.3438,85540.7619,6695.8966,2713.8333,2252.84,1423.6429,8798.375,3787.5238,VF640799,0.51
2.6261,3.7139,2.0189,3.5267,2.2391,0.0,2.8806,3.3009,2.1428,0.0,2.8999,3.4804,9801.75,4135.6667,6708.1429,3098.4211,36549.1034,16243.5,75816.25,33859.9474,340.4444,176.5,927.4545,479.3846,377.1786,526.1579,VE077501,0.42
2.875,4.0659,2.3997,2.4425,2.4962,1.9766,2.9867,3.83,2.4962,2.3419,2.9867,3.9626,25724.0476,11647.2857,24669.3226,11515.7727,115315.9062,52927.1739,175378.125,89612.6957,198.9375,140.2609,3041.3077,1476.2941,193.7812,204.6957,VC395463,0.34
3.25,4.5962,2.1966,2.992,2.3419,1.8028,2.9577,3.3483,2.2753,2.1004,2.9577,3.5169,24771.0,16183.1818,17118.2581,11086.12,83172.0938,52905.3077,135487.9062,86867.9615,276.8125,179.3846,1889.4828,1224.1739,561.75,656.3846,VE635261,0.57
3.048,4.3105,2.2103,3.504,2.2103,1.8163,2.9241,3.335,2.289,1.8163,2.9241,3.5388,17704.2857,15223.6364,11818.6333,9764.2174,61787.9,49840.7826,107563.6774,78059.125,352.3,189.3913,1301.3571,1050.7143,91.6129,94.125,VE120331,0.46
2.539,3.5907,2.333,3.2283,2.3997,1.5648,2.9513,3.3476,2.333,1.8599,2.9683,3.6246,12689.5714,5398.25,13632.7857,5462.2632,66773.1071,27232.5263,129652.6786,49206.6842,525.3571,164.0526,2076.381,945.0,596.6071,828.8947,VF080534,0.13
2.3575,3.334,1.8917,3.555,1.8917,0.0,2.8644,3.2184,2.0659,0.0,2.8644,3.1926,28186.5333,14719.2222,24971.0,11610.125,128101.8636,60324.6875,206979.0455,99629.6875,376.0909,147.5625,3299.8235,1640.1818,373.4091,430.75,VF387646,0.37
2.9122,4.1184,2.2862,2.776,2.4895,2.0659,2.8866,3.7805,2.4317,2.0659,2.8866,3.8965,19338.8333,12054.5556,14776.0,9440.75,71426.5,44573.0952,122563.5769,74523.1905,299.8462,162.4286,1789.9545,1180.3529,406.1923,473.0,VE509112,0.38
3.0773,4.3519,1.7896,2.545,2.262,1.4956,2.9292,3.2,2.262,1.7896,2.9444,3.4641,12772.6087,7821.7647,14594.0,8870.68,74651.3636,43797.44,150402.9375,83353.9167,518.0,187.72,1760.3793,1040.619,1329.75,1726.5833,VE646811,0.47
2.6348,3.7262,2.1899,3.885,2.3651,1.5962,2.928,3.3923,2.3651,1.5962,2.9472,3.5596,15687.3636,6426.8333,13881.0,5458.8889,69016.6,26665.3889,136345.72,49473.9444,559.8,166.0556,2078.4737,912.75,590.4545,803.9333,VF686530,0.49
2.1651,3.0619,2.1004,2.0933,2.3208,1.6301,2.8991,3.9474,2.3997,1.926,2.8991,4.3316,11303.1429,7419.0,14932.7826,7920.5714,49617.6667,28478.0667,173152.2083,84028.1333,8455.2174,3510.9286,2694.4211,1516.4,11037.625,4426.6,VE832136,0.59
2.51,3.5496,1.4709,1.97,2.4987,2.1579,2.9616,3.6259,2.5364,1.7645,2.9749,3.7367,15733.64,12324.6429,19754.8485,13607.5263,93133.0,60726.4286,174819.3714,100309.0,579.8,132.2857,2271.0968,1488.2353,87.8235,71.25,VF907078,0.49
3.2827,4.6424,2.0189,3.62,2.1428,1.8449,2.8806,3.4355,2.2391,1.55,2.8999,3.6348,5764.9167,3852.6364,6121.4615,4991.9091,27268.931,20901.72,54309.7586,41654.12,207.6154,151.1364,791.7826,670.1579,2137.7778,2038.7826,VF671281,0.1
2.7574,3.8996,2.0189,3.4433,2.0189,1.55,2.8393,3.5765,1.8449,1.55,2.8393,3.634,8918.1176,8127.0833,9792.7931,7789.5238,53391.88,40859.3,120689.5862,84679.3333,2249.1034,895.8571,1311.0,1022.75,3031.25,1307.3,VE590369,0.5
2.6232,3.7097,1.9833,3.75,2.3786,1.9833,2.9088,3.35,2.3786,1.6868,2.9088,3.5012,26920.2727,14653.2857,21871.0,11543.2667,104044.75,52845.6875,185781.5,97935.0714,366.7895,201.8,2766.5625,1574.5833,88.8947,53.8,VC503935,0.46
2.9938,4.2339,1.8755,2.17,2.3487,1.8755,2.9309,3.62,2.4732,2.0496,2.9309,3.8157,15864.7333,12885.2308,12974.4615,10559.1905,66089.16,54648.65,104643.0769,88667.5714,151.8846,156.1905,1599.0,1340.4375,651.44,801.25,VC344527,0.33
2.7111,3.8341,1.8304,2.625,2.3032,1.8304,2.9213,3.3104,2.4276,2.1282,2.9213,3.5976,14123.5263,9815.7692,13550.8621,9112.45,70862.1667,45489.8571,134821.5172,77450.25,483.3793,203.8,1892.4545,1428.9231,398.7586,530.9,VE611981,0.45
2.2116,3.1277,2.1187,2.4533,1.9443,0.0,2.8941,3.5289,2.3392,0.0,2.8941,3.6944,10348.2857,7290.1111,11298.1739,7109.4,65908.7895,39168.3571,145975.1739,83261.3333,2867.6957,1179.6667,1327.1304,776.4,3115.4783,1447.8,VF443229,0.58
2.4962,3.5301,2.4317,2.5443,2.4317,1.5962,2.9472,3.5596,2.4895,2.0659,2.9657,3.8654,10113.2353,5694.4545,13344.7692,8283.9444,66046.7692,39655.0,133484.5769,78434.3889,457.9615,172.1667,1642.3913,1034.2667,773.3077,575.8333,VC473647,0.36
3.266,4.6188,2.1736,4.005,2.2699,0.0,2.8914,3.2557,1.8755,0.0,2.8914,3.3648,10135.3636,6432.1111,9208.7308,5831.8696,46617.8077,30122.4348,84191.6296,51286.0833,356.0,206.0,1402.5789,905.6875,286.6923,307.8696,VF417697,0.35
3.1387,4.4388,2.2792,2.8071,2.3369,1.7408,2.9508,3.3597,2.2792,1.4476,2.9637,3.4903,16170.375,9780.625,15844.1944,9078.9231,75128.7027,42315.2593,129526.8919,70419.8519,285.4444,125.4231,1935.6667,1203.4,656.7568,535.5556,VE070617,0.37
2.9104,4.1160000000000005,1.9505,2.2967,2.3735,2.0743,2.9461,3.3603,2.3735,1.9505,2.9461,3.4697,24234.15,14354.6154,17659.8235,9816.9167,89608.2647,50540.0417,144289.5,84729.2917,161.7941,133.5417,2095.931,1236.7895,2844.6176,1379.1667,VE310410,0.52
2.1213,3.0,1.9085,3.33,2.2068,1.6128,2.8331,3.1618,2.2068,0.0,2.8579,3.3722,16531.2667,7546.125,17450.1429,7086.7143,93561.6667,36870.5,191939.2381,71160.8571,760.7619,156.1429,2592.9333,1167.5,518.6667,685.5,VE801927,0.48
2.0059,2.8368,1.6868,4.33,2.3786,1.6868,2.8825,3.7919,2.3786,1.6868,2.8825,3.8681,8473.2727,6520.5,9347.3333,5837.1538,52050.1176,30603.4167,128234.8571,74707.6923,3020.4286,1309.0769,1325.1111,875.2,4104.0,2111.9231,VC477609,0.69
2.0045,2.8347,2.333,2.7233,2.3997,0.0,2.9513,3.3784,2.3997,2.1579,2.9513,3.6036,11494.1111,5384.0,14743.9643,6059.2,71904.0,28708.6667,143298.0357,55529.4667,610.3214,225.9333,1964.125,925.9091,720.9643,668.4667,VC355287,0.55
2.3591,3.3362,2.3392,2.864,2.3392,1.9443,2.9176,3.5321,2.4848,1.6481,2.9398,3.8495,12017.25,5157.4286,13944.2381,6882.2857,70371.5714,33936.2143,136976.9091,61495.3333,575.0476,237.8571,1573.0952,777.4286,132.9524,143.3571,VF308793,0.47
2.375,3.3588,2.1966,2.962,2.1966,0.0,2.8572,3.4665,2.1004,1.5085,2.8572,3.6339,15187.1053,9566.2222,15818.871,8406.5556,63352.7188,34218.4737,177748.6875,86809.4737,6438.9032,2726.8333,2710.7917,1651.7273,9448.1,4446.6471,VC375132,0.42
2.1009,2.9711,0.0,0.0,2.4932,2.1428,2.9531,3.5846,2.4932,0.0,2.9694,3.6744,13488.6842,6921.0,16499.7586,7706.4375,82314.2414,38103.5625,162383.4828,70651.75,629.4138,169.25,1985.9259,909.8571,74.0345,48.1875,VF562611,0.47
3.0311,4.2866,2.3208,3.354,2.3208,2.1004,2.9213,3.5775,2.2244,1.6301,2.9213,3.682,17021.8182,14848.8889,15036.2174,12026.95,71913.2609,56737.9,134191.25,103727.7143,983.8696,905.55,2092.2778,1700.2,1167.913,1324.45,VE637206,0.53
2.1106,2.9848,1.9634,3.115,2.262,1.6669999999999998,2.8044,4.0293,2.3585,1.6669999999999998,2.8044,4.23,12673.3846,6381.875,14304.619,7176.0,45621.8636,24947.7143,167986.9545,79602.6429,8806.7273,3519.9286,2701.5294,1471.3333,12450.5909,5400.6429,VF523742,0.49
2.1651,3.0619,2.1004,2.59,2.3997,1.6301,2.8756,3.6622,2.3997,1.6301,2.8991,3.78,18907.5714,12988.25,18136.4,9547.5714,97194.8,50159.4286,185001.85,78504.3571,694.65,148.0714,2447.1875,1382.3,105.8,71.8571,VC470492,0.59
1.7393,2.4597,0.0,0.0,2.1790000000000003,0.0,2.8136,3.75,2.1790000000000003,1.7076,2.8136,4.0569,17050.4545,9411.2,16362.95,7452.0909,57537.2,26307.9091,201061.1,91495.4545,9775.4,4460.8182,2895.6471,1540.0,13251.75,6049.6364,VE832200,0.4
3.0,4.2426,2.1004,2.53,2.3997,2.1004,2.9425,3.3718,2.3997,1.5085,2.9577,3.5555,14340.9048,9916.9286,16410.1935,10508.3043,80886.8438,50408.25,149657.6875,83493.1667,434.1613,131.3913,1905.3571,1231.85,181.1613,202.4348,VE510246,0.51
2.7735,3.9223,2.4895,3.3512,2.4895,1.8917,2.9834,3.8028,2.5862,1.8917,2.9834,4.0628,8230.8182,4104.3333,7724.9231,5148.35,38489.1538,24406.2,78276.8846,48180.2,304.5,175.5,1063.619,716.875,738.1923,903.75,VE615709,0.58
3.1514,4.4567,2.3178,2.7683,2.4932,1.8449,2.9183,3.7571,2.4932,1.8449,2.9183,3.9404,7947.1176,6053.9231,10779.04,8650.2,47751.931,36100.3333,98247.0714,71544.2609,309.0,179.8571,1219.087,977.7778,237.931,270.2917,VH000774,0.34
2.875,4.0659,1.8028,3.4,2.4506,2.1966,2.9577,3.4852,2.4962,1.5085,2.9577,3.6366,15202.3182,10155.2857,16248.9062,9817.8696,83104.25,49231.5652,144933.5312,82985.7391,415.9062,203.5217,2146.7692,1418.5294,1626.4062,1827.7826,VC470519,0.46
2.794,3.9513,1.8163,3.025,2.2103,1.8163,2.8517,3.5741,1.9902,1.5219,2.8517,3.7264,11089.0588,9970.9091,12583.7097,8347.7273,45768.9032,35494.5909,143431.5484,85206.7273,6226.3871,2256.6364,2272.0417,1441.6667,9343.9,3903.9048,VC470477,0.55
2.1381,3.0237,2.2542,2.35,2.5541,2.0340000000000003,2.9847,3.8993,2.5541,2.1579,2.9847,4.0711,8222.1333,4230.8889,8335.0714,4376.4375,43446.5714,23884.375,88555.0,45651.25,335.8214,152.125,1002.0,561.9231,1447.5357,814.9375,VF005037,0.56
2.9542,4.1779,2.3286,2.8014,2.5619,0.0,2.9591,3.8333,2.5242,2.0871,2.9591,3.9853,30714.4615,15566.1429,17497.3226,6682.0455,83248.3333,31229.4583,136550.6667,51841.0417,295.5938,125.2174,2378.3333,1027.7333,85.3226,59.9545,VE090698,0.52
2.687,3.8,2.0828,2.6933,2.3032,1.9085,2.9036,3.4865,2.3032,0.0,2.9036,3.615,12144.8,6571.6667,12084.6364,6651.0,52905.64,27767.9474,107945.1667,53740.0,438.5652,191.6471,1658.4444,985.4167,1022.5417,833.7222,VF310717,0.49
2.8062,3.9686,2.1579,3.3725,2.5084,1.5648,2.9336,3.7888,2.3997,1.5648,2.9336,3.8792,24380.7,20886.25,12421.0,10517.0952,62909.0,53548.4762,99838.8214,87123.0952,134.2857,144.2857,1745.35,1449.2667,71.6786,80.5238,VE801959,0.62
2.9542,4.1779,1.9634,2.86,2.262,2.0871,2.8623,3.3317,2.1833,0.0,2.8623,3.4262,8360.8889,3448.0,11044.3103,4928.9,46694.0303,19035.9167,93210.3939,37158.25,430.4138,160.05,1516.0417,741.2667,1182.8485,846.4167,VF690540,0.42
2.4529,3.4689,2.1282,2.8125,2.1282,1.5357,2.9036,3.5308,2.2244,0.0,2.9036,3.7304,18227.9474,15662.7273,17834.1,12605.4737,76472.4828,59341.9444,189878.2667,112525.5263,6584.2667,2583.8947,2488.5,1614.9412,9165.1034,3727.6667,VE068137,0.57
2.5981,3.6742,1.6301,2.81,2.4664,1.6301,2.8991,3.6921,2.4664,1.926,2.8991,3.9421,16412.5455,14104.2222,12430.0435,10454.3529,64708.8261,54690.7647,117705.0435,90450.6471,341.6087,191.1176,1773.4706,1508.0,47.2174,41.2353,VE106677,0.51
2.6261,3.7139,2.0189,4.27,2.4423,1.55,2.9183,3.7217,2.3845,1.8449,2.9183,3.8517,17890.4545,10465.8333,14311.0,6472.8947,67325.7241,30079.0,137063.5,60198.0,514.5714,147.4211,2246.65,1056.75,69.3214,41.7368,VE106642,0.34
2.9938,4.2339,2.2699,3.08,2.3487,1.8755,2.8914,3.6057,2.2699,1.8755,2.9116,3.7968,10868.5455,8131.125,8015.5,5076.9524,40220.2963,25194.7727,85126.7778,52219.4545,302.3704,168.8182,1064.8095,697.8125,1602.6923,1964.619,VE454643,0.54
2.687,3.8,2.2068,4.095,2.2068,1.6128,2.8814,3.2005,2.0828,1.6128,2.9036,3.442,18583.0,14017.2222,15180.56,11444.3684,72986.04,55082.0,122103.12,93483.3158,244.4,175.2105,2105.9474,1592.5,421.76,530.8421,VE109020,0.34
2.1602,3.0551,1.6868,3.53,1.9833,0.0,2.8825,3.5112,2.3786,0.0,2.8825,3.8244,13702.9,14094.0,12348.4286,10305.5,70941.5882,54541.6154,155745.2381,113974.0714,3038.9524,1251.8571,1398.3333,1050.6429,3698.0952,1993.2857,VC389219,0.31
2.3146,3.2733,1.6868,2.31,1.9833,1.6868,2.9336,3.2556,1.9833,1.9833,2.9336,3.51,14135.5385,14854.875,13140.7619,11095.8667,70920.2857,57781.5333,151162.4762,106098.2667,447.5714,243.0667,1731.9444,1509.0833,3062.0476,2184.3333,VC398318,0.46
2.2627,3.2,2.0828,2.9,2.4487,1.9085,2.9248,3.5871,2.382,2.0828,2.9248,3.7205,7887.8462,5437.0,9475.5,5636.3077,47632.4783,28081.0,93771.9583,53103.8667,335.4348,198.5714,1095.8,684.8182,1331.0,904.2667,VF388264,0.35
2.2717,3.2127,2.333,2.84,2.3997,1.5648,2.9151,3.2257,2.333,2.1579,2.9151,3.4826,18379.375,16053.875,20154.6923,13535.6667,91793.7143,58050.5882,172561.0357,97260.0,628.0,180.2,3036.7368,2592.25,64.9643,39.6471,VF687702,0.56
2.7574,3.8996,2.0189,2.6967,2.5389,2.0189,2.9852,3.9289,2.5801,2.3178,2.9852,4.1004,19506.0588,9411.8,15330.2069,6634.8571,78004.6552,34340.3333,116864.5862,56083.4286,48.2414,42.2857,1894.5,889.75,2866.4828,2001.4286,VE103098,0.34
2.5856,3.6566,2.3487,3.3117,2.2699,1.5802,2.9116,3.2482,2.2699,0.0,2.9116,3.365,12016.8,7298.6,14178.7308,7099.6111,65445.4074,32440.2632,129481.8077,60715.8333,479.9231,158.6667,1797.4783,879.7333,387.5385,518.1111,VE454471,0.38
2.7217,3.849,1.8755,2.475,2.4732,2.1736,2.9116,3.585,2.4732,0.0,2.9116,3.7205,15702.5385,11850.125,13681.1923,8583.2632,67728.3077,40806.8421,133832.5,77021.7368,478.6923,197.8421,1830.9048,1184.4286,393.1538,497.5789,VE392705,0.39
2.3238,3.2863,2.3032,2.8033,2.2244,1.5357,2.8659,3.2786,2.2244,1.5357,2.8659,3.3091,29903.625,18594.5714,24333.0,10218.5,120409.8846,49384.2353,201838.7308,80700.3529,521.84,195.6875,2899.9091,1294.2308,118.5385,81.4706,VC395360,0.4
2.9210000000000003,4.1309,1.9902,3.12,2.3557,1.5219,2.9563,3.3346,2.3557,1.5219,2.9563,3.5489,17405.25,17247.6364,13418.2581,11678.0435,70078.2258,59278.8696,125969.0968,99444.4783,310.4516,144.0435,1537.8519,1347.9474,633.2258,438.2609,VE309994,0.51
1.8516,2.6186,2.1579,2.51,2.2821,1.6868,2.8246,3.9493,2.2821,1.9833,2.8246,4.2386,11192.0833,5902.1667,15290.5238,7377.9167,51598.9524,26660.4167,189199.7619,89830.3333,9234.9048,4051.3333,2710.4444,1417.5556,12959.9524,6137.9167,VC389639,0.4
3.1113,4.4,2.382,2.9283,2.5065,1.9085,2.9036,3.847,2.5065,2.4487,2.9036,4.1135,13791.1053,8653.5,16297.0435,10772.75,73791.28,46370.7273,126217.72,78884.5,321.6957,172.9,2047.4211,1374.625,455.875,491.1905,VE501245,0.13
2.794,3.9513,1.5219,2.29,2.289,1.8163,2.8710000000000004,3.3648,2.289,0.0,2.8894,3.4617,21177.5294,15937.3,18804.0333,11580.0476,90416.5806,54852.3636,159911.1613,94287.0909,443.9667,175.9048,2420.24,1569.5625,1068.0,1458.2273,VE635195,0.48
2.5856,3.6566,2.1736,2.645,2.3487,1.8755,2.9116,3.4259,2.3487,1.8755,2.9116,3.6636,9180.8125,3760.7,11584.0385,5740.6667,56319.5926,27221.2105,112920.5926,52109.2632,456.7308,170.3889,1684.7,952.75,868.8462,713.8333,VE501332,0.47
2.7106,3.8333,2.2244,3.1483,2.1458,1.4591,2.9066,3.2645,2.1458,2.0496,2.9066,3.4762,25179.4286,13958.5455,21615.3429,11148.4545,106438.2647,52408.0909,176278.0,92106.7391,1084.3611,764.3913,2554.0645,1449.0556,976.25,747.7391,VF671319,0.48
3.0984,4.3818,2.3032,3.3317,2.2244,1.5357,2.9036,3.1613,2.1282,1.5357,2.9213,3.3048,20600.7143,19150.3,17358.5714,13832.1818,79918.1034,64156.913,136583.6071,111809.1364,252.0714,177.9545,2103.9583,1675.0,360.9643,439.0,VE509113,0.5
2.9938,4.2339,2.0496,2.8967,2.4154,2.0496,2.9309,3.5817,2.3487,1.8755,2.9493,3.6912,17707.9333,10476.7273,15259.0741,8431.8636,75190.9259,40601.1818,129518.2963,66736.2727,375.037,165.3182,1936.1739,1093.8333,613.5926,716.0455,VE509796,0.32
2.1009,2.9711,2.1428,2.6925,2.3178,2.1428,2.9360000000000004,3.32,2.3178,2.0189,2.9360000000000004,3.5128,16479.0588,9020.5714,18605.75,8541.2,93516.0,42742.0,178789.5172,73935.5625,723.0357,182.3333,2419.7917,1189.3636,88.4286,62.7333,VE752338,0.41
2.2613,3.198,2.1379,2.2867,2.262,0.0,2.8623,3.6669,2.262,1.9634,2.8623,3.7219,17544.2308,14715.0,15566.8636,12172.3333,88951.6667,64312.1429,158464.2727,112780.3333,2809.5,1165.7333,2021.7895,1626.4167,3435.5,1717.0667,VF205111,0.67
2.875,4.0659,2.3419,2.9129,2.3419,2.1966,2.9267,3.4181,2.3419,2.1966,2.9267,3.627,19974.2857,10409.7143,19825.6452,10337.9545,94545.7742,49828.5909,147420.4194,82188.6818,208.75,150.3043,2351.0370000000007,1282.8333,369.5161,475.9545,VE510689,0.52
